,Date,avg_temp,avg_rain,weather_main
163,2017-06-13,295.82359999999994,0.084,Clouds
164,2017-06-14,292.155,0.0,Clear
165,2017-06-15,290.55083333333334,0.0625,Clouds
166,2017-06-16,293.65799999999996,0.132,Clear
167,2017-06-17,295.54038461538465,0.1269230769230769,Mist
168,2017-06-18,296.56250000000006,0.075,Clouds
169,2017-06-19,294.36375,0.0625,Clouds
170,2017-06-20,292.2803333333333,0.2799999999999999,Rain
171,2017-06-21,289.81672,0.084,Clouds
172,2017-06-22,290.96958333333333,0.049999999999999996,Clear
173,2017-06-23,293.3345238095238,0.23571428571428577,Rain
174,2017-06-24,294.18749999999994,0.0,Clouds
175,2017-06-25,290.6579310344828,0.19655172413793104,Clouds
176,2017-06-26,289.10266666666655,0.24999999999999997,Rain
177,2017-06-27,287.39892857142854,0.34285714285714297,Clouds
178,2017-06-28,290.1495833333334,0.0,Clear
179,2017-06-29,291.41392857142864,0.21428571428571425,Rain
180,2017-06-30,294.1222580645161,0.19354838709677416,Mist
181,2017-07-01,294.44357142857143,0.20357142857142854,Rain
182,2017-07-02,293.27242375599997,0.036,Clear
183,2017-07-03,292.835,0.0,Clear
184,2017-07-04,293.4016666666667,0.0,Clear
185,2017-07-05,293.8633333333334,0.0,Clear
186,2017-07-06,295.25291666666664,0.0,Clear
187,2017-07-07,296.4924,0.084,Clouds
188,2017-07-08,294.1433333333333,0.03333333333333333,Clouds
189,2017-07-09,292.9095833333334,0.0375,Clouds
190,2017-07-10,293.98342,0.3960000000000001,Clouds
191,2017-07-11,293.48966666666666,0.0,Mist
192,2017-07-12,295.9654838709678,0.2129032258064516,Mist
193,2017-07-13,291.55125,0.15937499999999996,Mist
194,2017-07-14,292.3175862068965,0.2689655172413793,Mist
195,2017-07-15,294.50999999999993,0.0,Clouds
196,2017-07-16,294.7892857142857,0.14999999999999997,Clouds
197,2017-07-17,294.3007999999999,0.024,Clouds
198,2017-07-18,294.94199999999995,0.0,Clear
199,2017-07-19,296.66083333333336,0.0,Clear
200,2017-07-20,293.4031034482759,0.11379310344827584,Clear
201,2017-07-21,296.0376,0.0,Clear
202,2017-07-22,295.56541666666664,0.0625,Clouds
203,2017-07-23,295.05423076923074,0.0923076923076923,Clouds
204,2017-07-24,293.5200000000001,0.18,Clouds
205,2017-07-25,291.6596666666666,0.024999999999999998,Clouds
206,2017-07-26,291.78625000000005,0.012499999999999999,Clear
207,2017-07-27,293.9784137931034,0.27931034482758615,Rain
208,2017-07-28,293.5087499999999,0.0,Clear
209,2017-07-29,293.4791666666667,0.0,Clear
210,2017-07-30,297.0904166666666,0.0,Clear
211,2017-07-31,296.4973076923077,0.0923076923076923,Clear
